index,station name,station latitude,station longitude
1073,Warren St,40.7211236,-74.03805095
1074,Warren St & Court St,40.686371,-73.99383324
1075,Washington Ave & Greene Ave,40.68650065,-73.96563307
1076,Washington Ave & Park Ave,40.69610226,-73.96751037
1077,Washington Park,40.6917823,-73.9737299
1078,Washington Pl & 6 Ave,40.73224119,-74.00026394
1079,Washington Pl & Broadway,40.72903917,-73.99404649
1080,Washington St,40.7242941,-74.0354826
1081,Washington St & Gansevoort St,40.739323,-74.008119
1082,Water - Whitehall Plaza,40.70255065,-74.0127234
1083,Waterbury St & Stagg St,40.71019,-73.93734
1084,Watts St & Greenwich St,40.72405549,-74.00965965
1085,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122
1086,West End Ave & W 107 St,40.8021174,-73.9681805305
1087,West End Ave & W 60 St,40.77237,-73.99005
1088,West End Ave & W 78 St,40.783786,-73.981687
1089,West End Ave & W 94 St,40.7941654,-73.974124
1090,West St & Chambers St,40.71754834,-74.01322069
1091,West St & Liberty St,40.711444,-74.014847
1092,West Thames St,40.70834698,-74.01713445
1093,Westchester Ave & E 156 St,40.817802,-73.905203
1094,Westchester Ave & Jackson Ave,40.816124,-73.908116
1095,White St & Johnson Ave,40.707174,-73.93581
1096,White St & Moore St,40.704508,-73.9351
1097,William St & Pine St,40.70717936,-74.00887308
1098,Willis Ave & Bruckner Blvd,40.805701,-73.925177
1099,Willis Ave & E 137 St,40.808384,-73.923604
1100,Willis Ave & E 141 St,40.81093,-73.921606
1101,Willis Ave & E 143 St,40.812299,-73.92037
1102,Willoughby Ave & Hall St,40.69196035,-73.96536851
1103,Willoughby Ave & Myrtle Ave,40.69757,-73.93098
1104,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
1105,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915
1106,Willoughby Ave & Walworth St,40.69331716,-73.95381995
1107,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
1108,Willoughby St & Ashland Pl,40.69178,-73.97877
1109,Willoughby St & Fleet St,40.69196566,-73.9813018
1110,Willow Ave & E 133 St,40.800933,-73.913863
1111,Wilson Ave & Moffat St,40.68906,-73.90506
1112,Wilson Ave & Troutman St,40.70166,-73.92754
1113,Withers St & Kingsland Ave,40.71773,-73.94051
1114,Wolcott St & Dwight St,40.6753274,-74.0100698
1115,Woodward Ave & Harman St,40.70793,-73.91092
1116,Wyckoff Av & Jefferson St,40.707165,-73.923711
1117,Wyckoff Av & Stanhope St,40.703545,-73.917775
1118,Wyckoff St & 3 Ave,40.6827549,-73.98258555
1119,Wyckoff St & Bond St,40.68461653897949,-73.98721285164356
1120,Wyckoff St & Nevins St,40.683426,-73.984275
1121,Wythe Ave & Metropolitan Ave,40.716887,-73.963198
1122,Yankee Ferry Terminal,40.686931,-74.016966
